stimulus,label,is_match,shouldpress,stimulus_2,label_2,is_match_2,shouldpress_2,p_trials.thisRepN,p_trials.thisTrialN,p_trials.thisN,p_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,p_trials_2.thisRepN,p_trials_2.thisTrialN,p_trials_2.thisN,p_trials_2.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Intruduction.started,text_3.started,key_resp_2.started,Intruduction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,self_other_instructions.started,text_4.started,key_resp_3.started,self_other_instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,self_other_info.started,square_image.started,triangle_image.started,self_label.started,other_label.started,key_resp_4.started,text_5.started,self_other_info.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,self_other_starting_2.started,text_6.started,key_resp_5.started,self_other_starting_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice1.started,p_fication.started,p_fixation_3.started,p_text.started,key_resp_p.started,p_image.started,p_fication.stopped,p_fixation_3.stopped,p_text.stopped,p_image.stopped,practice1.stopped,key_resp_p.keys,key_resp_p.rt,key_resp_p.duration,p_feedback.started,text_15.started,text_15.stopped,p_feedback.stopped,key_resp_p.stopped,start2.started,start_2.started,key_resp_11.started,start2.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,trial.started,fixation.started,fixation_3.started,text.started,key_resp.started,image.started,fixation.stopped,fixation_3.stopped,text.stopped,image.stopped,key_resp.stopped,trial.stopped,key_resp.keys,feedback.started,text_2.started,text_2.stopped,feedback.stopped,key_resp.rt,key_resp.duration,break_3.started,text_13.started,text_14.started,key_resp_10.started,text_13.stopped,break_3.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,self_other_instructions_2.started,text_10.started,key_resp_7.started,self_other_instructions_2.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,self_other_intro_2.started,circle_image.started,diamond_image.started,Disgusting_self_lable.started,Desirable_self_lable.started,key_resp_8.started,text_11.started,self_other_intro_2.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,self_other_starting_3.started,text_12.started,key_resp_9.started,self_other_starting_3.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,practice2.started,p_fixation_2.started,p_fixation_2.stopped,p_fixation_4.started,p_text_8.started,key_resp_6_p.started,p_image_2.started,p_fixation_4.stopped,p_text_8.stopped,p_image_2.stopped,key_resp_6_p.stopped,practice2.stopped,key_resp_6_p.keys,feedback_2_p.started,text_16.started,feedback_2_p.stopped,text_16.stopped,key_resp_6_p.rt,key_resp_6_p.duration,trial_2.started,fixation_2.started,fixation_4.started,text_8.started,key_resp_6.started,image_2.started,fixation_2.stopped,fixation_4.stopped,text_8.stopped,image_2.stopped,trial_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,feedback_2.started,text_9.started,text_9.stopped,feedback_2.stopped,key_resp_6.stopped,Thank_you.started,text_7.started,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,35,3,143,0,1183.720629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.704729,1183.720629,1184.204602,1184.204602,1184.204602,1184.204602,1184.220941,1184.504557,1184.504557,1184.504557,1185.288748,None,,,1185.288935,1185.304827,1186.305348,1186.289184,1185.304827,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,36,0,144,2,1186.305348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.289532,1186.305348,1186.805694,1186.805694,1186.805694,1186.805694,1186.805694,,,,1187.056912,m,0.2369563,None,1187.057312,1187.07242,1188.072987,1188.056892,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,36,1,145,1,1188.072987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.057247,1188.072987,1188.556817,1188.556817,1188.556817,1188.556817,1188.573497,,,,1188.70731,m,0.133575,None,1188.707741,1188.723386,1189.723835,1189.707467,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,36,2,146,3,1189.723835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.707819,1189.723835,1190.20762,1190.20762,1190.20762,1190.20762,1190.224032,,,,1190.458575,m,0.2381236,None,1190.458986,1190.474187,1191.474589,1191.458445,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,36,3,147,0,1191.474589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.458793,1191.474589,1191.958533,1191.958533,1191.958533,1191.958533,1191.975081,1192.258471,1192.258471,1192.258471,1192.242716,m,0.2726435,None,1192.243121,1192.258471,1193.258813,1193.242733,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,37,0,148,0,1193.258813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.24308,1193.258813,1193.742549,1193.742549,1193.742549,1193.742549,1193.759283,1194.042515,1194.042515,1194.042515,1194.076859,m,0.3192556,None,1194.077259,1194.092835,1195.093091,1195.077005,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,37,1,149,2,1195.093091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195.077352,1195.093091,1195.57675,1195.57675,1195.57675,1195.57675,1195.593542,,,,1195.794472,m,0.2062762,None,1195.794874,1195.810218,1196.810856,1196.794437,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,37,2,150,1,1196.810856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.794788,1196.810856,1197.294352,1197.294352,1197.294352,1197.294352,1197.31123,1197.594622,1197.594622,1197.594622,1197.61184,m,0.3112723,None,1197.612238,1197.627835,1198.628488,1198.612299,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,37,3,151,3,1198.628488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.612648,1198.628488,1199.112303,1199.112303,1199.112303,1199.112303,1199.128633,,,,1199.296367,z,0.1732803,None,1199.296768,1199.312064,1200.312489,1200.296374,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,38,0,152,3,1200.312489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.296724,1200.312489,1200.79625,1200.79625,1200.79625,1200.79625,1200.812849,1201.096401,1201.096401,1201.096401,1201.080643,m,0.2703013,None,1201.081038,1201.096401,1202.096692,1202.080634,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,38,1,153,0,1202.096692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202.080989,1202.096692,1202.580521,1202.580521,1202.580521,1202.580521,1202.597191,1202.880512,1202.880512,1202.880512,1202.881234,m,0.294607,None,1202.881639,1202.897357,1203.897661,1203.881515,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,38,2,154,1,1203.897661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.881884,1203.897661,1204.381605,1204.381605,1204.381605,1204.381605,1204.398231,,,,1204.648924,m,0.2576832,None,1204.649329,1204.664721,1205.665362,1205.649263,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,38,3,155,2,1205.665362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.649623,1205.665362,1206.149081,1206.149081,1206.149081,1206.149081,1206.165699,,,,1206.249682,m,0.0848259,None,1206.25008,1206.265769,1207.266076,1207.250005,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,39,0,156,1,1207.266076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.250356,1207.266076,1207.749956,1207.749956,1207.749956,1207.749956,1207.766567,,,,1207.867528,z,0.1164945,None,1207.86794,1207.883171,1208.883621,1208.867558,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,39,1,157,0,1208.883621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208.867903,1208.883621,1209.367572,1209.367572,1209.367572,1209.367572,1209.383681,,,,1209.635203,m,0.266691,None,1209.635641,1209.65088,1210.651208,1210.634828,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,39,2,158,2,1210.651208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.635177,1210.651208,1211.134957,1211.134957,1211.134957,1211.134957,1211.151732,,,,1211.402439,m,0.2628052,None,1211.402839,1211.418287,1212.418868,1212.402658,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,39,3,159,3,1212.418868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.403008,1212.418868,1212.902479,1212.902479,1212.902479,1212.902479,1212.919053,1213.202523,1213.202523,1213.202523,1213.30355,m,0.3999548,None,1213.303948,1213.319183,1214.319862,1214.303622,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,40,0,160,0,1214.319862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.303972,1214.319862,1214.803623,1214.803623,1214.803623,1214.803623,1214.820021,1215.103511,1215.103511,1215.103511,1215.454551,m,0.6353138,None,1215.454947,1215.470328,1216.470799,1216.454689,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,40,1,161,1,1216.470799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.455036,1216.470799,1216.954772,1216.954772,1216.954772,1216.954772,1216.971366,1217.254714,1217.254714,1217.254714,1217.622272,z,0.6628517,None,1217.622675,1217.638006,1218.638777,1218.622367,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,40,2,162,2,1218.638777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.622721,1218.638777,1219.122281,1219.122281,1219.122281,1219.122281,1219.139231,1219.422315,1219.422315,1219.422315,1219.939913,m,0.8081313,None,1219.940312,1219.955863,1220.956397,1220.940174,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,40,3,163,3,1220.956397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.940518,1220.956397,1221.440399,1221.440399,1221.440399,1221.440399,1221.456707,1221.740117,1221.740117,1221.740117,1222.257781,z,0.8066052,None,1222.258176,1222.273928,1223.274518,1223.258,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,41,0,164,2,1223.274518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.258345,1223.274518,1223.758022,1223.758022,1223.758022,1223.758022,1223.77483,1224.057969,1224.057969,1224.057969,1224.608946,z,0.8444647,None,1224.609356,1224.625135,1225.625739,1225.609513,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,41,1,165,3,1225.625739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225.609867,1225.625739,1226.109347,1226.109347,1226.109347,1226.109347,1226.12582,1226.409199,1226.409199,1226.409199,1226.676835,m,0.5665396,None,1226.67724,1226.692689,1227.693489,1227.677254,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,41,2,166,1,1227.693489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.6776,1227.693489,1228.176961,1228.176961,1228.176961,1228.176961,1228.193759,1228.477041,1228.477041,1228.477041,1228.761387,z,0.581706,None,1228.761799,1228.777077,1229.777736,1229.761588,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,41,3,167,0,1229.777736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.761933,1229.777736,1230.261637,1230.261637,1230.261637,1230.261637,1230.278085,1230.561185,1230.561185,1230.561185,1230.595625,m,0.3319843,None,1230.596023,1230.611418,1231.611987,1231.595912,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,42,0,168,3,1231.611987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.596264,1231.611987,1232.095556,1232.095556,1232.095556,1232.095556,1232.112098,1232.395595,1232.395595,1232.395595,1232.712983,z,0.6027695,None,1232.713391,1232.729283,1233.729689,1233.71356,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,42,1,169,2,1233.729689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.713903,1233.729689,1234.213555,1234.213555,1234.213555,1234.213555,1234.230163,1234.513301,1234.513301,1234.513301,1235.297702,None,,,1235.297891,1235.313931,1236.314504,1236.298199,1235.313931,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,42,2,170,0,1236.314504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.298548,1236.314504,1236.814711,1236.814711,1236.814711,1236.814711,1236.814711,1237.114973,1237.114973,1237.114973,1237.449213,m,0.620368,None,1237.449613,1237.465143,1238.46538,1238.449328,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,42,3,171,1,1238.46538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1238.449681,1238.46538,1238.949154,1238.949154,1238.949154,1238.949154,1238.965992,1239.249093,1239.249093,1239.249093,1239.416719,m,0.4662568,None,1239.417121,1239.432576,1240.4334,1240.416932,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,43,0,172,1,1240.4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.41728,1240.4334,1240.917056,1240.917056,1240.917056,1240.917056,1240.933401,1241.216953,1241.216953,1241.216953,1241.501046,m,0.5807802,None,1241.501455,1241.517033,1242.51753,1242.501352,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,43,1,173,0,1242.51753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.501699,1242.51753,1243.001214,1243.001214,1243.001214,1243.001214,1243.018038,1243.30139,1243.30139,1243.30139,1243.335405,z,0.3299513,None,1243.335801,1243.351247,1244.351731,1244.335632,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,43,2,174,2,1244.351731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.335982,1244.351731,1244.835425,1244.835425,1244.835425,1244.835425,1244.852238,1245.135714,1245.135714,1245.135714,1245.336357,m,0.487791,None,1245.336759,1245.352479,1246.352858,1246.336619,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,43,3,175,3,1246.352858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246.33697,1246.352858,1246.836882,1246.836882,1246.836882,1246.836882,1246.853055,1247.136809,1247.136809,1247.136809,1247.554118,m,0.7133984,None,1247.554523,1247.570287,1248.570784,1248.554402,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,desirable self,0,Z,,,,,,,,,,,,,44,0,176,3,1248.570784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.554749,1248.570784,1249.054487,1249.054487,1249.054487,1249.054487,1249.071073,1249.354519,1249.354519,1249.354519,1249.922076,z,0.8550207,None,1249.922479,1249.938018,1250.938582,1250.922219,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,disgusting self,0,Z,,,,,,,,,,,,,44,1,177,2,1250.938582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.922578,1250.938582,1251.422431,1251.422431,1251.422431,1251.422431,1251.439039,1251.722241,1251.722241,1251.722241,1251.923251,m,0.4998989,None,1251.92365,1251.939013,1252.939581,1252.923417,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,diamond.png,disgusting self,1,M,,,,,,,,,,,,,44,2,178,1,1252.939581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.923769,1252.939581,1253.423256,1253.423256,1253.423256,1253.423256,1253.43984,1253.723317,1253.723317,1253.723317,1253.740577,z,0.3159112,None,1253.740984,1253.756777,1254.757337,1254.741029,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
,,,,circle.png,desirable self,1,M,,,,,,,,,,,,,44,3,179,0,1254.757337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254.741379,1254.757337,1255.241093,1255.241093,1255.241093,1255.241093,1255.25748,1255.540833,1255.540833,1255.540833,1255.775883,m,0.5330672,None,1255.776342,1255.791041,1256.791748,1256.775543,,,,,A_1_,1,2024-11-27_10h02.43.291,untitled,2024.1.5,None,2024-11-27 10h02.59.235206 +0530
